url,type,exists_in_build,http_expected,index_expected,in_sitemap,robots_index,robots_follow,canonical,canonical_self_referential,redirect_target,internal_links_in,content_score,quality_flags,recommended_state,notes
https://www.kronosolopromocionales.com/productos/metro-retractil-button-294/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/metro-retractil-button-294/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/metro-neumatic-5374/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/metro-neumatic-5374/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/metro-carabinero-stanley-5371/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/metro-carabinero-stanley-5371/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/metro-llavero-house-5368/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/metro-llavero-house-5368/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/metro-arkitect-809/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/metro-arkitect-809/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/metro-oliver-7993/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/metro-oliver-7993/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/metro-llavero-truck-8441/,product,true,200,false,false,false,false,https://www.kronosolopromocionales.com/productos/metro-llavero-truck-8441/,true,,0,100,,B_NOINDEX_INTENCIONAL,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente"
https://www.kronosolopromocionales.com/productos/metro-llavero-saloon-9123/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/metro-llavero-saloon-9123/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-de-destornilladores-everest-precio-bomba-7991/,product,true,200,false,false,false,false,https://www.kronosolopromocionales.com/productos/set-de-destornilladores-everest-precio-bomba-7991/,true,,0,100,,B_NOINDEX_INTENCIONAL,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente"
https://www.kronosolopromocionales.com/productos/set-de-herramientas-en-madera-9534/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-de-herramientas-en-madera-9534/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/herramientero-bamboo-box-10002/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/herramientero-bamboo-box-10002/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-de-destornilladores-everest-7991/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-de-destornilladores-everest-7991/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-de-destornilladores-diplo-9953/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-de-destornilladores-diplo-9953/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/lonchera-journey-produccion-nacional-7067/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/lonchera-journey-produccion-nacional-7067/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/portacomidas-electrico-6599/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/portacomidas-electrico-6599/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/portavianda-produccion-nacional-6270/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/portavianda-produccion-nacional-6270/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-de-bbq-6-piezas-3773/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-de-bbq-6-piezas-3773/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/jarra-plastica-ovalada-1000ml-produccion-nacional-5399/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/jarra-plastica-ovalada-1000ml-produccion-nacional-5399/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/hielera-plastica-produccion-nacional-4056/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/hielera-plastica-produccion-nacional-4056/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-de-contenedores-x-3-unidades-produccion-nacional-6269/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-de-contenedores-x-3-unidades-produccion-nacional-6269/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/portacomida-produccion-nacional-4857/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/portacomida-produccion-nacional-4857/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/destapador-clip-produccion-nacional-4054/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/destapador-clip-produccion-nacional-4054/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/portavasos-plastico-set-x-4-y-base-produccion-nacional-3348/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/portavasos-plastico-set-x-4-y-base-produccion-nacional-3348/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/molde-de-silicona-ice-face-precio-bomba-10677/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/molde-de-silicona-ice-face-precio-bomba-10677/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/quita-motas-adhesivo-10680/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/quita-motas-adhesivo-10680/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/quita-motas-adhesivo-repuesto-10681/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/quita-motas-adhesivo-repuesto-10681/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-de-vino-bottle-4049/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-de-vino-bottle-4049/,true,,1,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/destapador-electrico-para-vino-3778/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/destapador-electrico-para-vino-3778/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/nevera-wine-cooler-bag-produccion-nacional-3785/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/nevera-wine-cooler-bag-produccion-nacional-3785/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/descorchador-de-dos-tiempos-kiblack-3958/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/descorchador-de-dos-tiempos-kiblack-3958/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/destapador-eco-wine-9541/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/destapador-eco-wine-9541/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-de-bar-y-portavino-ii-9718/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-de-bar-y-portavino-ii-9718/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-de-vino-remy-ii-9717/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-de-vino-remy-ii-9717/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-de-vino-en-corcho-ii-9720/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-de-vino-en-corcho-ii-9720/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-de-bar-y-portavino-cork-9750/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-de-bar-y-portavino-cork-9750/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-enfriador-de-vino-chill-9753/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-enfriador-de-vino-chill-9753/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/destapador-electrico-cork-9964/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/destapador-electrico-cork-9964/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/juego-portavasos-en-acero-inoxidable-produccion-nacional-7406/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/juego-portavasos-en-acero-inoxidable-produccion-nacional-7406/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/destapador-rectangular-produccion-nacional-8755/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/destapador-rectangular-produccion-nacional-8755/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/cobija-en-fleece-1861/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/cobija-en-fleece-1861/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/nevera-cooler-hexagon-7570/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/nevera-cooler-hexagon-7570/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/sanduchera-plastica-produccion-nacional-8018/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/sanduchera-plastica-produccion-nacional-8018/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/bowl-plastico-produccion-nacional-7611/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/bowl-plastico-produccion-nacional-7611/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/nevera-cooler-bag-picnic-7015/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/nevera-cooler-bag-picnic-7015/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/llavero-destapador-orbis-6115/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/llavero-destapador-orbis-6115/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/destapador-bamboo-9741/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/destapador-bamboo-9741/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/destapador-nacul-9885/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/destapador-nacul-9885/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/llavero-destapador-stiked-9903/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/llavero-destapador-stiked-9903/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/destapador-botella-con-iman-produccion-nacional-8756/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/destapador-botella-con-iman-produccion-nacional-8756/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-de-bbq-en-aluminio-6-piezas-1866/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-de-bbq-en-aluminio-6-piezas-1866/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/nevera-lonchera-con-set-bbq-8900/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/nevera-lonchera-con-set-bbq-8900/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-bbq-stanton-9172/,product,true,200,false,false,false,false,https://www.kronosolopromocionales.com/productos/set-bbq-stanton-9172/,true,,0,100,,B_NOINDEX_INTENCIONAL,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente"
https://www.kronosolopromocionales.com/productos/bbq-grill-cook-9623/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/bbq-grill-cook-9623/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-bbq-con-delantal-9711/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-bbq-con-delantal-9711/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/bbq-grill-con-nevera-lonchera-9978/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/bbq-grill-con-nevera-lonchera-9978/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-bbq-bamboo-10062/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-bbq-bamboo-10062/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-bbq-novak-10065/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-bbq-novak-10065/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/akker-bbq-electrico-10369/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/akker-bbq-electrico-10369/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/bbq-grill-soccer-cook-nuevo-13202/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/bbq-grill-soccer-cook-nuevo-13202/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-de-queso-edam-8486/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-de-queso-edam-8486/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-de-queso-cajun-9139/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-de-queso-cajun-9139/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-de-2-utensilios-para-queso-book-oferta-9540/,product,true,200,false,false,false,false,https://www.kronosolopromocionales.com/productos/set-de-2-utensilios-para-queso-book-oferta-9540/,true,,0,100,,B_NOINDEX_INTENCIONAL,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente"
https://www.kronosolopromocionales.com/productos/set-de-sushi-9744/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-de-sushi-9744/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-de-queso-italy-10057/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-de-queso-italy-10057/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/organizador-de-escritorio-harmony-produccion-nacional-7056/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/organizador-de-escritorio-harmony-produccion-nacional-7056/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/nevera-cooler-spring-produccion-nacional-6983/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/nevera-cooler-spring-produccion-nacional-6983/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/nevera-cooler-trendy-produccion-nacional-6982/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/nevera-cooler-trendy-produccion-nacional-6982/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/nevera-cooler-max-produccion-nacional-6981/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/nevera-cooler-max-produccion-nacional-6981/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/estuche-multiusos-boxx-produccion-nacional-6702/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/estuche-multiusos-boxx-produccion-nacional-6702/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/silla-nevera-cooler-con-espaldar-produccion-nacional-3270/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/silla-nevera-cooler-con-espaldar-produccion-nacional-3270/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-escolar-produccion-nacional-6294/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-escolar-produccion-nacional-6294/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/alcancia-cerdito-produccion-nacional-5412/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/alcancia-cerdito-produccion-nacional-5412/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/alcancia-estrella-135cm-produccion-nacional-2390/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/alcancia-estrella-135cm-produccion-nacional-2390/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/alcancia-balon-produccion-nacional-5687/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/alcancia-balon-produccion-nacional-5687/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/mouse-pad-sencillo-5547/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/mouse-pad-sencillo-5547/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/llavero-linterna-puck-6572/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/llavero-linterna-puck-6572/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/linterna-loop-9133/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/linterna-loop-9133/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/llavero-linterna-lamp-9984/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/llavero-linterna-lamp-9984/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/linterna-carabinero-bamboo-10650/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/linterna-carabinero-bamboo-10650/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/mini-linterna-ozen-13296/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/mini-linterna-ozen-13296/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/mini-herramientero-blazor-nuevo-13334/,product,true,200,false,false,false,false,https://www.kronosolopromocionales.com/productos/mini-herramientero-blazor-nuevo-13334/,true,,0,100,,B_NOINDEX_INTENCIONAL,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente"
https://www.kronosolopromocionales.com/productos/llavero-metro-light-13352/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/llavero-metro-light-13352/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/memoria-usb-carabinero-precio-neto-4727/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/memoria-usb-carabinero-precio-neto-4727/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/memoria-usb-mini-crystal-precio-neto-5883/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/memoria-usb-mini-crystal-precio-neto-5883/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/memoria-mini-usb-en-imitacion-cuero-precio-neto-5277/,product,true,200,false,false,false,false,https://www.kronosolopromocionales.com/productos/memoria-mini-usb-en-imitacion-cuero-precio-neto-5277/,true,,0,100,,B_NOINDEX_INTENCIONAL,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente"
https://www.kronosolopromocionales.com/productos/memoria-usb-braxton-precio-neto-7987/,product,true,200,false,false,false,false,https://www.kronosolopromocionales.com/productos/memoria-usb-braxton-precio-neto-7987/,true,,0,100,,B_NOINDEX_INTENCIONAL,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente"
https://www.kronosolopromocionales.com/productos/memoria-usb-hook-precio-neto-oferta-8927/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/memoria-usb-hook-precio-neto-oferta-8927/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/estuche-metalico-para-memoria-usb-oferta-2542/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/estuche-metalico-para-memoria-usb-oferta-2542/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/memoria-usb-swivel-precio-neto-3932/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/memoria-usb-swivel-precio-neto-3932/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/chip-para-memoria-usb-precio-neto-4482/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/chip-para-memoria-usb-precio-neto-4482/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/memoria-usb-llave-precio-neto-4078/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/memoria-usb-llave-precio-neto-4078/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/memoria-usb-portacelular-30-precio-neto-8926/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/memoria-usb-portacelular-30-precio-neto-8926/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/lampara-usb-swan-precio-bomba-7423/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/lampara-usb-swan-precio-bomba-7423/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/lampara-usb-snake-8117/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/lampara-usb-snake-8117/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/linterna-cob-power-9544/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/linterna-cob-power-9544/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/speaker-bluetooth-con-lampara-oferta-9579/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/speaker-bluetooth-con-lampara-oferta-9579/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/carpeta-folder-congress-produccion-nacional-7090/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/carpeta-folder-congress-produccion-nacional-7090/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/libreta-like-it-produccion-nacional-7089/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/libreta-like-it-produccion-nacional-7089/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/mini-libreta-duo-produccion-nacional-6051/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/mini-libreta-duo-produccion-nacional-6051/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/libreta-con-boligrafo-hard-top-100-hojas-produccion-nacional-1064/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/libreta-con-boligrafo-hard-top-100-hojas-produccion-nacional-1064/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/portarretrato-almanaque-produccion-nacional-4720/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/portarretrato-almanaque-produccion-nacional-4720/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/portaboligrafos-frost-produccion-nacional-2388/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/portaboligrafos-frost-produccion-nacional-2388/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/portaboligrafos-3-en-1-produccion-nacional-2389/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/portaboligrafos-3-en-1-produccion-nacional-2389/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/portalapices-cilindrico-nacional-3472/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/portalapices-cilindrico-nacional-3472/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/portatarjetas-arc-produccion-nacional-2385/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/portatarjetas-arc-produccion-nacional-2385/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/llavero-pito-con-destapador-precio-bomba-9132/,product,true,200,false,false,false,false,https://www.kronosolopromocionales.com/productos/llavero-pito-con-destapador-precio-bomba-9132/,true,,0,100,,B_NOINDEX_INTENCIONAL,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente"
https://www.kronosolopromocionales.com/productos/portaidentificador-de-carnet-con-destapador-10378/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/portaidentificador-de-carnet-con-destapador-10378/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/llavero-destapador-house-10408/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/llavero-destapador-house-10408/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/mini-herramientero-blazor-13334/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/mini-herramientero-blazor-13334/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/pito-con-luz-vision-nuevo-13366/,product,true,200,false,false,false,false,https://www.kronosolopromocionales.com/productos/pito-con-luz-vision-nuevo-13366/,true,,0,100,,B_NOINDEX_INTENCIONAL,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente"
https://www.kronosolopromocionales.com/productos/carabinero-3100/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/carabinero-3100/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/llavero-silicone-silicona-2226/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/llavero-silicone-silicona-2226/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/llavero-antiestres-ball-soccer-8270/,product,true,200,false,false,false,false,https://www.kronosolopromocionales.com/productos/llavero-antiestres-ball-soccer-8270/,true,,0,100,,B_NOINDEX_INTENCIONAL,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente"
https://www.kronosolopromocionales.com/productos/llavero-corcho-oferta-8884/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/llavero-corcho-oferta-8884/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/llavero-pop-10076/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/llavero-pop-10076/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/llavero-double-10218/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/llavero-double-10218/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/set-ml-391-9761/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/set-ml-391-9761/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/llavero-ml-393-9763/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/llavero-ml-393-9763/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/soporte-para-moviles-pop-10126/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/soporte-para-moviles-pop-10126/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/llavero-pito-con-destapador-9132/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/llavero-pito-con-destapador-9132/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/pito-con-luz-vision-13366/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/pito-con-luz-vision-13366/,true,,0,100,,A_INDEXABLE,
https://www.kronosolopromocionales.com/productos/gancho-portacartera-1710/,product,true,200,true,true,true,false,https://www.kronosolopromocionales.com/productos/gancho-portacartera-1710/,true,,0,100,,A_INDEXABLE,
