url,last_crawled,matched_locally,local_type,local_robots_index,verdict
https://www.kronosolopromocionales.com/productos/bolsa-portapapeles-produccion-nacional-4058/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/termo-bamboo-500ml-9771/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/morral-backpack-antirrobo-bobby-soft-9831-3399/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/set-de-boligrafos-cork-10039-3650/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/soporte-para-moviles-nixon-10120/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/akker-bbq-electrico-10369-2668/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/libreta-cork-9111-3084/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/botilito-metalico-murphy-750ml-10503-3503/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/torre-de-madera-skill-2-11151-3912/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/libreta-legend-rpet-10096-2961/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/paraguas-trendy-poliester-27-fibra-de-vidrio-5693/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/clip-portamensajes-car-4214/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/set-de-viaje-swiss-peak-travel-10611/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/morral-backpack-retro-produccion-nacional-7697/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/pulsera-inteligente-gym-9312/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/llavero-linterna-carabinero-7425/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/set-elegance-boligrafo-y-portaminas-7356/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/boligrafo-hollow-eco-oferta-9840-3740/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/set-de-boligrafos-swiss-peak-luzern-8942-3723/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/morral-backpack-master-ocean-10668-3376/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/set-de-tablas-cuisine-oferta-9749-2655/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/speaker-bluetooth-rainbow-8656-3290/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/canguro-sandy-10569-3367/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/set-de-boligrafos-flock-oferta-10040/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/funda-para-boligrafos-rpet-10443-3614/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/paraguas-osmond-21-10672-3849/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/sanduchera-plastica-produccion-nacional-8018/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/estuche-multiusos-space-produccion-nacional-9620/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/mouse-pad-cork-con-apoya-munecas-10557-2949/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/boligrafo-ashby-10428-3607/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/boligrafo-boost-13324/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/morral-backpack-soft-pack-10764-3385/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/regla-flexy-pvc-30cm-produccion-nacional-6848/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/portacomidas-celebrity-10535-2666/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/portarretrato-kids-nuevo-13563-2039/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/portarretrato-cork-10530-2637/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/minimug-en-acero-con-tapa-180ml-3481-3553/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/libreta-con-boligrafo-recycle-eco-3384/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/set-de-juego-chessman-11067-3921/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/advant-2-1-resaltador-cera-6609/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/set-jersey-antibacteriano-9681/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/lapiz-infinity-eco-9841-3741/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/morral-backpack-kepler-urban-travel-10164-3468/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/balmax-stylus-7330/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/carpeta-folder-congress-produccion-nacional-7090/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/portacomidas-electrico-6599-2721/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/tapa-pestana-para-botilito-saturno-7686-3599/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/mini-monedero-en-silicona-6241-2436/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/pvc-memoria-usb-soccer-ver-of-228-ch-oferta-9929/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/nevera-cooler-lunchy-8157/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/set-de-boligrafo-y-libreta-swiss-peak-lux-9568/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/canguro-snap-rpet-10419-3351/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/grayson-stylus-6992-3662/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/pesa-de-viaje-digital-6262-2461/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/set-bbq-con-delantal-9711-2649/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/reloj-de-pared-colors-produccion-nacional-9863/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/estuche-metalico-para-memoria-usb-oferta-2542/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/morral-backpack-derex-8541-3444/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/bbq-grill-cook-9623-2773/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/portacomida-sencillo-con-cubiertos-produccion-nacional-5389/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/morral-backpack-antirrobo-chili-9834-3401/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/libreta-igor-bamboo-10309-2975/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/floyd-stylus-5837-3679/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/speaker-bluetooth-retro-bamboo-9923/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/memoria-usb-carabinero-precio-neto-oferta-4727/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/portapasaporte-security-7599-3433/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/eco-pet-9391-3731/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/agarradera-para-bolso-compacto-con-carabinero-3258/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/botilito-en-aluminio-para-sublimacion-parsons-750ml-9968-3523/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/marvel-stylus-6366-3663/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/set-de-herramientas-handle-9533/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/set-de-herramientas-con-lampara-led-precio-bomba-10250/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/vaso-yumbo-32oz-produccion-nacional-11149-3892/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/speaker-bluetooth-zero-boompods-10591-3317/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/organizador-de-escritorio-bamboo-con-cargador-oferta-9268/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/abanico-2697-2459/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/boligrafo-ventura-bamboo-natural-9905-3748/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/set-de-queso-italy-10057-2695/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/juego-cartas-y-domino-eco-11013-3919/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/soporte-para-moviles-jet-10706-3244/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/gota-antiestres-7597/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/mezclador-en-acero-inoxidable-6701-3565/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/morral-backpack-alpha-10333-3375/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/linterna-de-9-leds-flynt-5753-3935/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/metro-arkitect-809-3788/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/banda-elastica-doble-7959/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/visera-trucker-10895-3931/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/speaker-bluetooth-barack-8135-3288/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/linterna-tom-10374-3937/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/vaso-plastico-new-york-23-oz-produccion-nacional-8714/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/multiorganizador-para-cartera-y-maletin-6562/,2026-05-21,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/maletin-neo-urban-travel-10550-3357/,2026-05-21,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/ventura-resaltador-cera-5709-3675/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/ventura-frost-4500-3667/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/llavero-casco-8753-3826/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/juego-de-raquetas-wood-beach-10380-3913/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/metro-llavero-truck-8441-3798/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/reloj-quincy-produccion-nacional-7628/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/set-de-cubiertos-metalicos-rpet-10435-2665/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/organizador-cosmet-9604/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/puerto-usb-ruler-bamboo-10814-3263/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/llavero-ml-402-10407-3946/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/libreta-igor-80-hojas-6843-3027/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/set-de-boligrafos-swiss-peak-luzern-8942/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/soporte-para-moviles-nixon-bamboo-10339-3225/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/aplausometro-redondo-produccion-nacional-5685/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/mug-metalico-moritz-450-ml-8526/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/maletin-portadocumentos-urban-travel-7606-3436/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/boligrafo-brink-stylus-9835-3736/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/vaso-cuadrado-7oz-cristal-produccion-nacional-5479/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/organizador-de-escritorio-harmony-produccion-nacional-7056/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/speaker-bluetooth-auralux-13471-2172/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/botilito-plastico-counter-650ml-9775/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/libreta-igor-jumbo-11119/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/hamond-stylus-8555-3712/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/morral-backpack-strings-9598-3457/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/aplausometro-triangular-produccion-nacional-5686/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/carpeta-folder-a4-crown-5507-3021/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/golf-tees-7cm-10988-3916/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/mop-stylus-7345-3693/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/sporty-bag-metallic-oferta-9166-3451/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/carpeta-folder-sencillo-en-pvc-1888-3022/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/mini-masajeador-marilyn-9117/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/linterna-recargable-morven-10816-3934/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/vaso-glitter-produccion-nacional-3277/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/destapador-clip-produccion-nacional-4054/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/alcancia-elefante-2-1-6410-2495/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/memo-sticky-set-bamboo-10100/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/set-de-escritorio-en-pu-stickies-y-resaltadores-magicos-5503-2985/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/boligrafo-ventura-eco-fibra-de-trigo-9947-3749/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/focus-ii-resaltador-de-cera-6368-3674/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/portataco-duo-produccion-nacional-3845/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/boligrafo-grayson-stylus-cork-10018-3631/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/set-de-bbq-6-piezas-3773-2708/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/set-de-mugs-con-termo-cascade-8853/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/palmer-stylus-5851-3678/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/advant-2-1-resaltador-cera-6609-3673/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/funda-portalaptop-swiss-peak-10612-3373/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/set-de-vino-bonard-9752/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/portadocumentos-de-viaje-paris-10608-3371/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/memoria-usb-portacelular-30-precio-neto-8926/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/paraguas-30-halley-urban-travel-10674/,2026-05-20,true,product,true,CONTRADICCION_local_indexable_hoy_pero_gsc_vio_noindex_probable_crawl_desactualizado
https://www.kronosolopromocionales.com/productos/organizador-de-viaje-city-6944-3415/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/set-de-bbq-en-aluminio-6-piezas-1866-2707/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/organizador-de-viaje-swiss-peak-rpet-10181-3472/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
https://www.kronosolopromocionales.com/productos/llavero-silicone-silicona-2226-3816/,2026-05-20,true,redirect,n/a,correcto_es_un_redirect_301_gsc_solo_lo_agrupo_bajo_noindex
